hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,city
City Hotel - Lucknow,0,3,2024,June,26,27,1,3,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2024-06-27 00:37:03.883272328,Lucknow
City Hotel - Chandigarh,0,28,2024,July,29,16,1,3,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-07-16 21:45:58.414929348,Chandigarh
City Hotel - Bangalore,0,28,2024,August,34,25,1,3,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-25 13:56:07.275042088,Bangalore
City Hotel - Mumbai,0,28,2024,September,37,13,1,3,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-13 19:40:31.369724180,Mumbai
City Hotel - Mumbai,0,28,2024,February,8,23,1,3,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-02-23 20:59:22.097010612,Mumbai
City Hotel - Lucknow,0,28,2024,December,50,12,1,3,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-12-12 12:18:35.560059972,Lucknow
City Hotel - Kochi,0,34,2024,June,23,8,0,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient,84.0,0,0,Check-Out,2024-06-08 09:55:09.500875290,Kochi
City Hotel - Lucknow,0,34,2024,November,48,27,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-11-27 05:13:18.435366740,Lucknow
City Hotel - Pune,0,34,2024,February,6,11,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-02-11 20:29:04.200889529,Pune
City Hotel - Delhi,0,34,2024,June,26,29,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-29 08:36:06.470947910,Delhi
City Hotel - Goa,0,34,2024,August,35,28,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-08-28 01:52:53.689368368,Goa
City Hotel - Chennai,0,34,2024,September,39,29,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-29 01:39:46.320347768,Chennai
City Hotel - Pune,0,34,2024,June,25,19,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient,62.0,0,0,Check-Out,2024-06-19 14:32:24.118804914,Pune
City Hotel - Indore,0,34,2024,September,36,5,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-05 13:20:47.602375428,Indore
City Hotel - Chandigarh,0,34,2024,December,51,20,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-20 13:56:34.051378268,Chandigarh
City Hotel - Chandigarh,0,34,2024,January,5,30,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-01-30 09:02:48.709010042,Chandigarh
City Hotel - Hyderabad,0,0,2024,May,19,6,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out,2024-05-06 21:57:28.810191894,Hyderabad
City Hotel - Kolkata,0,34,2024,July,28,13,0,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,0,Check-Out,2024-07-13 22:44:26.114968716,Kolkata
City Hotel - Bangalore,0,34,2024,July,30,28,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-07-28 12:48:21.614051544,Bangalore
City Hotel - Kolkata,0,34,2024,April,17,28,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-04-28 07:11:28.374975918,Kolkata
City Hotel - Goa,0,0,2024,March,11,17,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out,2024-03-17 09:09:57.130388897,Goa
City Hotel - Kochi,0,36,2024,June,25,23,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-23 20:05:20.712963506,Kochi
City Hotel - Bangalore,0,36,2024,August,31,1,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-01 15:07:35.830939200,Bangalore
City Hotel - Bangalore,0,36,2024,September,36,8,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-08 11:51:30.887770228,Bangalore
City Hotel - Pune,0,36,2024,September,38,22,0,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2024-09-22 19:06:00.907621304,Pune
City Hotel - Hyderabad,0,36,2024,March,13,30,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-30 13:24:21.813064855,Hyderabad
City Hotel - Pune,0,36,2024,May,22,28,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-28 17:55:07.812277512,Pune
City Hotel - Delhi,0,36,2024,March,13,25,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-25 14:36:51.158481937,Delhi
City Hotel - Bhopal,0,36,2024,January,4,22,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-01-22 14:05:27.407047550,Bhopal
City Hotel - Indore,0,36,2024,July,30,27,0,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2024-07-27 22:34:17.496084228,Indore
City Hotel - Lucknow,0,36,2024,December,49,8,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-08 07:12:03.835529236,Lucknow
City Hotel - Ahmedabad,0,36,2024,December,49,7,0,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2024-12-07 19:58:29.660018928,Ahmedabad
City Hotel - Mumbai,0,36,2024,March,13,25,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-25 14:41:15.303419913,Mumbai
City Hotel - Bhopal,0,36,2024,May,20,17,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-17 09:15:45.222759216,Bhopal
City Hotel - Chennai,0,36,2024,February,8,22,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-02-22 13:08:43.193929089,Chennai
City Hotel - Ahmedabad,0,36,2024,August,31,4,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-04 13:33:54.971396024,Ahmedabad
City Hotel - Hyderabad,0,36,2024,June,26,29,0,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-06-29 00:05:25.658142710,Hyderabad
City Hotel - Indore,0,36,2024,April,17,28,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-28 05:12:36.461650570,Indore
City Hotel - Pune,0,36,2024,December,50,15,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-12-15 06:29:34.294114196,Pune
City Hotel - Mumbai,0,36,2024,December,51,17,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-17 21:31:14.795835460,Mumbai
City Hotel - Mumbai,0,36,2024,September,40,30,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-30 00:28:55.396058264,Mumbai
City Hotel - Indore,0,36,2024,November,47,24,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-11-24 13:14:24.049451792,Indore
City Hotel - Chandigarh,0,1,2024,June,23,6,2,2,2,0.0,1,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out,2024-06-06 01:42:54.478385780,Chandigarh
City Hotel - Kolkata,0,2,2024,January,4,22,2,3,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,75.0,0,1,Check-Out,2024-01-22 08:26:28.246823409,Kolkata
City Hotel - Bhopal,0,16,2024,October,42,16,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-10-16 19:40:11.830235616,Bhopal
City Hotel - Bhopal,0,16,2024,December,1,30,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-30 02:03:40.663545216,Bhopal
City Hotel - Indore,0,16,2024,June,26,27,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-27 10:09:22.725209190,Indore
City Hotel - Mumbai,0,16,2024,February,8,21,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-02-21 02:30:46.783204482,Mumbai
City Hotel - Kolkata,0,16,2024,December,51,22,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-22 02:02:33.360862388,Kolkata
City Hotel - Delhi,0,16,2024,April,17,23,2,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2024-04-23 18:18:17.287019742,Delhi
City Hotel - Goa,0,16,2024,April,17,27,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-27 00:13:39.211150106,Goa
City Hotel - Bangalore,0,16,2024,June,26,26,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-26 16:23:59.650219032,Bangalore
City Hotel - Ahmedabad,0,16,2024,August,32,10,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2024-08-10 12:29:49.310573000,Ahmedabad
City Hotel - Hyderabad,0,16,2024,April,17,26,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-26 01:20:05.990501638,Hyderabad
City Hotel - Kochi,0,16,2024,November,45,6,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-11-06 12:55:22.074898020,Kochi
City Hotel - Goa,0,16,2024,January,1,1,2,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2024-01-01 09:32:18.841936861,Goa
City Hotel - Chandigarh,0,1,2024,November,47,18,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out,2024-11-18 18:29:25.971739440,Chandigarh
City Hotel - Kolkata,0,16,2024,November,48,28,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-11-28 04:20:04.090829136,Kolkata
City Hotel - Ahmedabad,0,16,2024,June,26,29,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-29 17:24:23.863505012,Ahmedabad
City Hotel - Bhopal,0,16,2024,August,33,18,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-18 23:48:54.933704108,Bhopal
City Hotel - Bhopal,0,16,2024,February,7,17,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-02-17 23:44:43.091407081,Bhopal
City Hotel - Kolkata,0,16,2024,April,14,3,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-03 19:14:54.986975349,Kolkata
City Hotel - Ahmedabad,0,16,2024,March,13,27,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-27 21:51:52.296777760,Ahmedabad
City Hotel - Mumbai,0,16,2024,August,35,26,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-26 18:41:52.090728624,Mumbai
City Hotel - Indore,0,16,2024,May,22,30,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-30 05:17:05.672381878,Indore
City Hotel - Delhi,0,16,2024,March,11,11,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-11 09:03:36.472204307,Delhi
City Hotel - Bangalore,0,16,2024,December,52,25,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-25 05:06:13.632411696,Bangalore
City Hotel - Ahmedabad,0,16,2024,January,1,5,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-01-05 06:12:33.898600373,Ahmedabad
City Hotel - Chandigarh,0,16,2024,May,20,16,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2024-05-16 08:40:56.668537302,Chandigarh
City Hotel - Kolkata,0,2,2024,December,52,28,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,99.0,1,2,Check-Out,2024-12-28 11:41:12.860983840,Kolkata
City Hotel - Kochi,0,2,2024,August,32,7,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,99.0,1,2,Check-Out,2024-08-07 19:38:05.185402340,Kochi
City Hotel - Jaipur,0,1,2024,July,28,8,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,0,Check-Out,2024-07-08 08:28:00.878472890,Jaipur
City Hotel - Hyderabad,0,0,2024,December,52,29,2,0,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,98.0,0,2,Check-Out,2024-12-29 22:49:58.286274280,Hyderabad
City Hotel - Pune,0,39,2024,July,28,11,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-07-11 23:29:16.774912260,Pune
City Hotel - Indore,0,39,2024,September,38,18,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-18 03:12:19.877208116,Indore
City Hotel - Kolkata,0,39,2024,March,13,25,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-03-25 00:00:46.315824741,Kolkata
City Hotel - Goa,0,39,2024,May,21,24,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-24 07:05:12.782584660,Goa
City Hotel - Ahmedabad,0,39,2024,September,37,14,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-09-14 18:20:52.155558720,Ahmedabad
City Hotel - Pune,0,39,2024,December,51,16,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-12-16 06:42:22.123646232,Pune
City Hotel - Kochi,0,39,2024,December,52,29,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-29 17:06:34.981112160,Kochi
City Hotel - Indore,0,39,2024,June,25,21,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-06-21 06:14:06.530249854,Indore
City Hotel - Jaipur,0,39,2024,May,20,17,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-17 16:13:58.991866922,Jaipur
City Hotel - Indore,0,39,2024,April,15,10,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-04-10 14:47:54.053723542,Indore
City Hotel - Kolkata,0,3,2024,March,11,15,1,1,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,162.0,1,0,Check-Out,2024-03-15 09:37:11.210580539,Kolkata
City Hotel - Indore,0,39,2024,January,4,23,1,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,1,Check-Out,2024-01-23 03:17:53.495883205,Indore
City Hotel - Mumbai,0,105,2024,February,9,28,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1,Check-Out,2024-02-28 21:01:43.215539120,Mumbai
City Hotel - Delhi,0,3,2024,March,11,15,1,2,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,,,0,Transient,63.5,0,1,Check-Out,2024-03-15 16:39:49.124626222,Delhi
City Hotel - Mumbai,0,1,2024,June,26,26,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,105.0,0,0,Check-Out,2024-06-26 20:34:55.911683656,Mumbai
City Hotel - Chandigarh,0,0,2024,November,47,23,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Transient,124.0,0,0,Check-Out,2024-11-23 03:55:42.247610752,Chandigarh
City Hotel - Indore,0,6,2024,January,3,18,1,5,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Contract,80.0,0,1,Check-Out,2024-01-18 14:55:31.422492859,Indore
City Hotel - Kolkata,0,6,2024,November,44,3,1,5,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Contract,80.0,0,1,Check-Out,2024-11-03 21:49:17.428238780,Kolkata
City Hotel - Goa,0,3,2024,August,32,5,0,2,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,89.0,0,0,Check-Out,2024-08-05 18:32:52.221896488,Goa
City Hotel - Delhi,0,1,2024,July,27,4,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,105.0,0,3,Check-Out,2024-07-04 12:18:34.836375210,Delhi
City Hotel - Bangalore,0,1,2024,October,42,20,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,105.0,0,3,Check-Out,2024-10-20 02:59:12.508187520,Bangalore
City Hotel - Kolkata,0,1,2024,March,13,25,0,4,2,2.0,0,SC,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,153.0,0,1,Check-Out,2024-03-25 04:46:55.736793172,Kolkata
City Hotel - Pune,0,41,2024,February,6,7,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-02-07 22:11:57.955590548,Pune
City Hotel - Chennai,0,0,2024,August,33,14,0,3,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,75.0,0,0,Check-Out,2024-08-14 10:16:06.541306148,Chennai
City Hotel - Jaipur,0,8,2024,August,33,13,0,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,99.0,1,2,Check-Out,2024-08-13 19:44:25.843586928,Jaipur
City Hotel - Lucknow,0,40,2024,August,34,25,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-08-25 03:30:58.693849516,Lucknow
City Hotel - Lucknow,0,40,2024,June,23,9,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-09 08:57:31.011399710,Lucknow
City Hotel - Chandigarh,0,40,2024,July,28,13,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-07-13 17:36:15.969310404,Chandigarh
City Hotel - Chennai,0,40,2024,June,25,20,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-06-20 05:04:04.816524134,Chennai
City Hotel - Hyderabad,0,40,2024,August,32,7,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,E,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2024-08-07 16:19:58.663193424,Hyderabad
City Hotel - Kochi,0,40,2024,July,30,26,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-07-26 01:13:35.924415146,Kochi
City Hotel - Lucknow,0,40,2024,December,51,20,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-12-20 19:17:56.631850504,Lucknow
City Hotel - Ahmedabad,0,40,2024,April,15,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-08 22:44:10.917588722,Ahmedabad
City Hotel - Mumbai,0,40,2024,April,16,21,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-04-21 23:53:41.512869694,Mumbai
City Hotel - Bangalore,0,2,2024,May,19,12,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,E,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-05-12 18:19:18.076539714,Bangalore
City Hotel - Indore,0,40,2024,June,26,25,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2024-06-25 15:49:11.095997118,Indore
City Hotel - Bangalore,0,40,2024,September,39,28,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-28 00:56:09.476249904,Bangalore
City Hotel - Ahmedabad,0,40,2024,July,30,26,2,2,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2024-07-26 19:20:59.724095184,Ahmedabad
City Hotel - Bangalore,0,40,2024,September,36,7,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-09-07 10:50:17.463920460,Bangalore
City Hotel - Pune,0,40,2024,October,44,30,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2024-10-30 06:04:24.687701548,Pune
